"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL1200988";"METHANTHELINE BROMIDE";"Banthine|DIXAMONE BROMIDE|METHANTHELINE BROMIDE|METHANTHELINIUM BROMIDE|NSC-32145|VAGANTIN";"Small molecule";"4.0";"420.35";"9";"17";"3.95";"35.53";"3";"0";"0";"6";"N";"0.59";"None";"None";"-0.47";"-0.47";"2";"MOL";"0";"25";"4";"0";"0";"340.1907";"-0.03";"NEUTRAL";"C21H26BrNO3";"CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21.[Br-]";"PQMWYJDJHJQZDE-UHFFFAOYSA-M"
"CHEMBL1200482";"CEFOPERAZONE SODIUM";"CEFOPERAZONE (AS SODIUM)|CEFOPERAZONE SODIUM|CEFOPERAZONE SODIUM SALT|CP-52,640-2|CP-52640-2|CP-526402|Cefobid|Cefobis|NSC-758173|SODIUM CEFOPERAZONE|T-1551";"Small molecule";"4.0";"667.66";"7";"26";"-1.11";"220.26";"13";"4";"2";"9";"N";"0.14";"3.19";"None";"-0.90";"-4.35";"2";"MOL";"0";"44";"17";"4";"2";"645.1424";"-0.92";"ACID";"C25H26N9NaO8S2";"CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)[O-])=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O.[Na+]";"NCFTXMQPRQZFMZ-WERGMSTESA-M"
"CHEMBL1371770";"PIRIBEDIL";"ET-495|EU-4200|PIRIBEDIL|TRIVASTAL|TRIVASTAL LP";"Small molecule";"4.0";"298.35";"26";"76";"1.53";"50.72";"6";"0";"0";"3";"N";"0.86";"None";"6.73";"2.03";"1.95";"2";"MOL";"0";"22";"6";"0";"0";"298.1430";"-1.51";"NEUTRAL";"C16H18N4O2";"c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1";"OQDPVLVUJFGPGQ-UHFFFAOYSA-N"
"CHEMBL1455";"ALTRETAMINE";"ALTRETAMINE|HEXAMETHYLMELAMINE|HEXASTAT|Hexalen|NSC-13875";"Small molecule";"4.0";"210.28";"221";"902";"0.07";"48.39";"6";"0";"0";"3";"N";"0.70";"None";"8.75";"2.22";"0.94";"1";"MOL";"0";"15";"6";"0";"0";"210.1593";"-0.63";"BASE";"C9H18N6";"CN(C)c1nc(N(C)C)nc(N(C)C)n1";"UUVWYPNAQBNQJQ-UHFFFAOYSA-N"
"CHEMBL608";"PROBUCOL";"Bisbid|DH-581|LURSELLE|Lorelco|NSC-652160|NSC-86225|PROBUCOL|Probucol|Sinlestal";"Small molecule";"4.0";"516.86";"206";"980";"9.91";"40.46";"4";"2";"2";"4";"N";"0.31";"10.29";"None";"10.57";"10.57";"2";"MOL";"0";"35";"2";"2";"2";"516.3096";"0.17";"NEUTRAL";"C31H48O2S2";"CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1";"FYPMFJGVHOHGLL-UHFFFAOYSA-N"
"CHEMBL284642";"BIZELESIN";"BIZELESIN|NSC-615291|U 77779|U-77779";"Small molecule";"1.0";"815.72";"73";"82";"9.25";"185.37";"5";"8";"3";"6";"N";"0.08";"8.44";"None";"6.41";"6.38";"8";"MOL";"0";"58";"13";"8";"4";"814.2186";"-0.33";"NEUTRAL";"C43H36Cl2N8O5";"Cc1c[nH]c2c(O)cc3c(c12)[C@H](CCl)CN3C(=O)c1cc2cc(NC(=O)Nc3ccc4[nH]c(C(=O)N5C[C@@H](CCl)c6c5cc(O)c5[nH]cc(C)c65)cc4c3)ccc2[nH]1";"FONKWHRXTPJODV-DNQXCXABSA-N"
"CHEMBL43452";"POMALIDOMIDE";"ACTIMID|CC-4047|IMID 3|IMID-3|IMNOVID|POMALIDOMIDE|POMALYST";"Small molecule";"4.0";"273.25";"50";"124";"-0.33";"109.57";"5";"2";"0";"1";"N";"0.54";"11.59";"1.56";"-0.16";"-0.16";"1";"MOL";"0";"20";"7";"3";"0";"273.0750";"-0.21";"NEUTRAL";"C13H11N3O4";"Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O";"UVSMNLNDYGZFPF-UHFFFAOYSA-N"
"CHEMBL3545396";"BMS-690514";"BMS 6690514|BMS 690514|BMS-690514";"Small molecule";"2.0";"368.44";"270";"289";"1.38";"100.94";"8";"3";"0";"5";"N";"0.63";"None";"9.51";"1.14";"-0.96";"3";"MOL";"0";"27";"8";"4";"0";"368.1961";"-1.12";"BASE";"C19H24N6O2";"COc1cccc(Nc2ncnn3ccc(CN4CC[C@@H](N)[C@H](O)C4)c23)c1";"CSGQVNMSRKWUSH-IAGOWNOFSA-N"
"CHEMBL1201035";"BIPERIDEN HYDROCHLORIDE";"AKINETON RET|AKINOPHYL|Akineton|BIPERIDEN HCL|BIPERIDEN HYDROCHLORIDE|BIPERIDENI HYDROCHLORIDUM|NSC-170950|NSC-84989|TASMOLIN";"Small molecule";"4.0";"347.93";"5";"20";"3.96";"23.47";"2";"1";"0";"5";"N";"0.83";"13.82";"9.30";"3.54";"1.64";"1";"MOL";"0";"23";"2";"1";"0";"311.2249";"-0.28";"BASE";"C21H30ClNO";"Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2";"RDNLAULGBSQZMP-UHFFFAOYSA-N"
"CHEMBL718";"METHYLDOPA (RACEMIC)";"2-Amino-3-(3,4-Dihydroxy-Phenyl)-2- Methyl-Propionic Acid(Catechol Metabolite)|DL-.ALPHA.-METHYL DOPA|DL-METHYLDOPA|METHYLDOPA (RACEMIC)|METHYLDOPA DL-FORM|Methyldopa (Racemic)|RACEMIC .ALPHA.-METHYLDOPA";"Small molecule";"1.0";"211.22";"38";"58";"0.44";"103.78";"4";"4";"0";"3";"N";"0.54";"1.73";"9.85";"-1.36";"-1.37";"1";"MOL";"0";"15";"5";"5";"0";"211.0845";"1.09";"ZWITTERION";"C10H13NO4";"CC(N)(Cc1ccc(O)c(O)c1)C(=O)O";"CJCSPKMFHVPWAR-UHFFFAOYSA-N"
"CHEMBL190";"THEOPHYLLINE";"ACCURBRON|AEROLATE|AEROLATE III|AEROLATE JR|AEROLATE SR|AQUAPHYLLIN|BRONKODYL|DIMETHYLXANTHINE|DOXOPHYLLINE METABOLITE M3|DURAPHYL|ELIXICON|ELIXOMIN|ELIXOPHYLLIN SR|Elixophyllin|LABID|LANOPHYLLIN|LASMA|NSC-2066|NSC-757346|NUELIN|NUELIN SA|NUELIN SA-250|PRO-VENT|QUIBRON-T|QUIBRON-T/SR|Quibron|Respbid|SLO-BID|SLO-PHYLLIN|SOMOPHYLLIN-CRT|SOMOPHYLLIN-T|SUSTAIRE|T-PHYL|THEO-DUR|THEOBID|THEOBID JR.|THEOCLEAR L.A.-130|THEOCLEAR L.A.-260|THEOCLEAR-100|THEOCLEAR-200|THEOCLEAR-80|THEOGRAD|THEOLAIR|THEOLIXIR|THEOPHYL|THEOPHYL-225|THEOPHYL-SR|THEOPHYLLINE|THEOPHYLLINE ANHYDROUS|THEOPHYLLINE MELTING POINT STANDARD|THEOPHYLLINE MONOHYDRATE|THEOPHYLLINE, ANHYDROUS|THEOPHYLLINE,ANHYDROUS|THEOPHYLLINE-SR|THEOVENT|Theo-24|Theochron|Theocin|Theolair-sr|Theophylline|UNI-DUR|UNIPHYLLIN CONTINUS|Uniphyl";"Small molecule";"4.0";"180.17";"287";"2924";"-1.04";"72.68";"5";"1";"0";"0";"N";"0.56";"7.82";"None";"-0.77";"-0.89";"2";"MOL";"0";"13";"6";"1";"0";"180.0647";"-0.75";"NEUTRAL";"C7H8N4O2";"Cn1c(=O)c2[nH]cnc2n(C)c1=O";"ZFXYFBGIUFBOJW-UHFFFAOYSA-N"
"CHEMBL1433";"DOXYCYCLINE ANHYDROUS";"ANHYDROUS DOXYCYCLINE|DOXYCYCLINE (ANHYDROUS)";"Small molecule";"4.0";"444.44";"252";"2129";"-0.35";"181.62";"9";"6";"1";"2";"N";"0.33";"2.92";"7.46";"-3.29";"-3.57";"1";"MOL";"0";"32";"10";"7";"1";"444.1533";"1.81";"ACID";"C22H24N2O8";"C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21";"JBIWCJUYHHGXTC-AKNGSSGZSA-N"
"CHEMBL38380";"FASUDIL";"AT 877|AT-877|FASUDIL|HA 1077|HA-1077|NSC-759827|ZK-258594";"Small molecule";"3.0";"291.38";"469";"1233";"1.22";"62.30";"4";"1";"0";"2";"N";"0.90";"None";"8.04";"0.32";"-0.40";"2";"MOL";"0";"20";"5";"1";"0";"291.1041";"-1.64";"NEUTRAL";"C14H17N3O2S";"O=S(=O)(c1cccc2cnccc12)N1CCCNCC1";"NGOGFTYYXHNFQH-UHFFFAOYSA-N"
"CHEMBL1021";"NEPAFENAC";"AHR-9434|AL-6515|ILEVRO|NEPAFENAC|Nevanac";"Small molecule";"4.0";"254.29";"7";"25";"1.53";"86.18";"3";"2";"0";"4";"N";"0.64";"None";"1.83";"2.08";"2.08";"2";"MOL";"0";"19";"4";"4";"0";"254.1055";"-0.54";"NEUTRAL";"C15H14N2O2";"NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N";"QEFAQIPZVLVERP-UHFFFAOYSA-N"
"CHEMBL482811";"U-50488 METHANE SULFONATE";"NCG-C00093883-01|U-50488 METHANE SULFONATE|U-50488H";"Small molecule";"1.0";"465.44";"15";"41";"4.40";"23.55";"2";"0";"0";"4";"N";"0.79";"None";"9.65";"4.30";"2.07";"1";"MOL";"0";"24";"3";"0";"0";"368.1422";"-0.64";"BASE";"C20H30Cl2N2O4S";"CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@@H]1CCCC[C@H]1N1CCCC1.CS(=O)(=O)O";"OJPHNZCUXUUVKU-JAXOOIEVSA-N"
"CHEMBL1091";"HYDROCORTISONE ACETATE";"BARQUINOL HC|CHLOROMYCETIN HYDROCORT|COLIFOAM|CORTIFOAM|CORTISOL 21-ACETATE|CORTUCID|Cortef Acetate|Cortril|DRICORT|EPIFOAM|FRAMYCORT|FUCIDIN H|GENTICIN HC|GENTISONE HC|GPPE EAR SUSP|GPPE EYE CRM|GPPE FOAM AERO|HC45 HYDROCORT|HEMSOL-HC|HEPACORT PLUS|HYDROCAL|HYDROCORTISONE 21-ACETATE|HYDROCORTISONE ACETATE|HYDROCORTISONI ACETAS|Hydrocortisone Acetate|Hydrocortone|LANACORT|MICORT-HC|NEO-CORTEF|NSC-741|ORABASE HCA";"Small molecule";"4.0";"404.50";"36";"67";"2.35";"100.90";"6";"2";"0";"3";"N";"0.70";"12.61";"None";"1.72";"1.72";"0";"MOL";"0";"29";"6";"2";"0";"404.2199";"2.17";"NEUTRAL";"C23H32O6";"CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C";"ALEXXDVDDISNDU-JZYPGELDSA-N"
"CHEMBL94394";"BUFEXAMAC";"Anderm|BUFEXAMAC|BUTOXYPHENYLACETHYDROXAMIC ACID|CP 1044 J3|CP-1044-J3|DURADERMAL|NSC-758153|Paraderm|Parfenac";"Small molecule";"4.0";"223.27";"42";"76";"1.91";"58.56";"3";"2";"0";"6";"N";"0.44";"8.86";"None";"1.97";"1.95";"1";"MOL";"0";"16";"4";"2";"0";"223.1208";"-0.61";"NEUTRAL";"C12H17NO3";"CCCCOc1ccc(CC(=O)NO)cc1";"MXJWRABVEGLYDG-UHFFFAOYSA-N"
"CHEMBL136800";"CX516";"AMPALEX|BDP 12|BDP-12|CX 516|CX-516|CX516";"Small molecule";"2.0";"241.29";"6";"15";"2.26";"46.09";"3";"0";"0";"1";"Y";"0.77";"None";"1.13";"1.45";"1.45";"2";"MOL";"0";"18";"4";"0";"0";"241.1215";"-1.52";"NEUTRAL";"C14H15N3O";"O=C(c1ccc2nccnc2c1)N1CCCCC1";"ANDGGVOPIJEHOF-UHFFFAOYSA-N"
"CHEMBL1673148";"BEPHENIUM HYDROXYNAPHTHOATE";"ALCOPAR|ALCOPARA|BEFEN|BEFENIOL|BEPHENAMINE HYDROXYNAPHTHOATE|BEPHENE OXINAPHTOATE|BEPHENII HYDROXYNAPHTHOAS|BEPHENIUM 3-HYDROXY-2-NAPHTHOATE|BEPHENIUM EMBONATE|BEPHENIUM HYDROXYNAPHTHOATE|DEBEFENIUM|FEDAL-UNCIN|FRANTIN|LECIBIS|NAFTAMON|NAPHTAMON|NAPHTAMONE|NEMEX|NSC-759245";"Small molecule";"4.0";"443.54";"4";"12";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"443.2097";"None";"None";"C28H29NO4";"C[N+](C)(CCOc1ccccc1)Cc1ccccc1.O=C([O-])c1cc2ccccc2cc1O";"PMPQCPQAHTXCDK-UHFFFAOYSA-M"
"CHEMBL229128";"MEPHENESIN";"CRESOXYDIOL|DECONTRACTYL|MEPHENESIN|NSC-25234|Tolserol";"Small molecule";"4.0";"182.22";"11";"24";"0.73";"49.69";"3";"2";"0";"4";"N";"0.72";"13.62";"None";"1.01";"1.01";"1";"MOL";"0";"13";"3";"2";"0";"182.0943";"-0.07";"NEUTRAL";"C10H14O3";"Cc1ccccc1OCC(O)CO";"JWDYCNIAQWPBHD-UHFFFAOYSA-N"
"CHEMBL1214598";"UMIFENOVIR";"ARBIDOL|UMIFENOVIR";"Small molecule";"3.0";"477.42";"29";"98";"5.18";"54.70";"6";"1";"1";"7";"N";"0.38";"6.01";"9.87";"3.75";"3.74";"3";"MOL";"0";"29";"5";"1";"1";"476.0769";"-0.63";"ZWITTERION";"C22H25BrN2O3S";"CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12";"KCFYEAOKVJSACF-UHFFFAOYSA-N"
"CHEMBL1703";"METFORMIN HYDROCHLORIDE";"APOPHAGE|BENOFOMIN|BOLAMYN SR|DIABEFAGOS|DIABEX|DIAGEMET XL|EX-404|EX404|Fortamet|GLUCAMET 500|GLUCAMET 850|GLUCAMINOL|GLUCIENT SR|GLUCOPHAGE SR|GLUCOPHAGE XR|GLYFORMIN|Glucophage|Glumetza|Janumet|LA-6023|LEDERMETIN|METABET SR|METFORMIN HCL|METFORMIN HYDROCHLORIDE|METSOL|MILFORM|NEODIPA|NSC-91485|ORABET|RIOMET ER|Riomet|SIAMFORMET|SUKKARTO SR|WALAPHAGE";"Small molecule";"4.0";"165.63";"32";"97";"-1.03";"88.99";"2";"4";"0";"0";"N";"0.25";"None";"12.33";"-0.92";"-5.62";"0";"MOL";"0";"9";"5";"5";"0";"129.1014";"0.07";"BASE";"C4H12ClN5";"CN(C)C(=N)NC(=N)N.Cl";"OETHQSJEHLVLGH-UHFFFAOYSA-N"
"CHEMBL1201098";"CEFOTETAN DISODIUM";"CEFOTETAN|CEFOTETAN DISODIUM|CEFOTETAN DISODIUM SALT|CEFOTETAN SODIUM|Cefotan|YM-09330|Yamatetan";"Small molecule";"4.0";"619.60";"";"";"-1.40";"219.93";"14";"4";"2";"9";"N";"0.07";"3.03";"None";"-0.38";"-7.10";"1";"MOL";"0";"36";"15";"5";"2";"575.0021";"-0.72";"ACID";"C17H15N7Na2O8S4";"CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)[O-])S2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21.[Na+].[Na+]";"ZQQALMSFFARWPK-GLHLDKNHSA-L"
"CHEMBL1201161";"MAFENIDE ACETATE";"MAFENIDE ACETATE|Sulfamylon";"Small molecule";"4.0";"246.29";"17";"30";"-0.21";"86.18";"3";"2";"0";"2";"N";"0.67";"10.25";"9.04";"-0.52";"-1.96";"1";"MOL";"0";"12";"4";"4";"0";"186.0463";"-1.14";"BASE";"C9H14N2O4S";"CC(=O)O.NCc1ccc(S(N)(=O)=O)cc1";"UILOTUUZKGTYFQ-UHFFFAOYSA-N"
"CHEMBL1296";"CEFOTIAM";"ASPIL|CEFOTIAM|Cefotiam|Ceradon|J01DC07";"Small molecule";"4.0";"525.64";"13";"55";"-0.65";"172.46";"13";"3";"2";"10";"N";"0.26";"2.84";"8.34";"-3.09";"-3.11";"2";"MOL";"0";"34";"13";"4";"2";"525.1035";"-1.77";"ACID";"C18H23N9O4S3";"CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1";"QYQDKDWGWDOFFU-IUODEOHRSA-N"
"CHEMBL3185229";"MAGNESIUM CHLORIDE";"BISCHOFITE|BISCHOFITE (MGCL2.6H2O)|E-511|INS NO.511|INS-511|MAGNESIA MURIATICA|MAGNESIUM CHLORIDE|MAGNESIUM CHLORIDE HEXAHYDRATE|Magnogene|NSC-529832|POLYCATAN";"Small molecule";"4.0";"203.30";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"1";"None";"None";"None";"None";"93.9227";"None";"None";"H12Cl2MgO6";"O.O.O.O.O.O.[Cl-].[Cl-].[Mg+2]";"DHRRIBDTHFBPNG-UHFFFAOYSA-L"
"CHEMBL1067";"LICARBAZEPINE";"10-hydroxy-carbamazepine|LICARBAZEPINE|Licarbazepine";"Small molecule";"3.0";"254.29";"11";"31";"2.49";"66.56";"2";"2";"0";"0";"N";"0.76";"None";"None";"1.73";"1.73";"2";"MOL";"0";"19";"4";"3";"0";"254.1055";"0.06";"NEUTRAL";"C15H14N2O2";"NC(=O)N1c2ccccc2CC(O)c2ccccc21";"BMPDWHIDQYTSHX-UHFFFAOYSA-N"
"CHEMBL3187812";"ILEPATRIL";"AVE-7688|AVE7688|ILEPATRIL";"Small molecule";"2.0";"432.54";"";"";"2.54";"103.78";"5";"2";"0";"5";"N";"0.74";"3.60";"None";"2.41";"-0.93";"1";"MOL";"0";"30";"7";"2";"0";"432.1719";"-0.16";"ACID";"C22H28N2O5S";"CC(=O)S[C@H](C(=O)N[C@H]1Cc2ccccc2[C@H]2CCC[C@@H](C(=O)O)N2C1=O)C(C)C";"FXKFFTMLFPWYFH-RDGPPVDQSA-N"
"CHEMBL76";"CHLOROQUINE";"Aralen|CHLOROCHINE|CHLOROQUINE|Chloroquine|NSC-187208";"Small molecule";"4.0";"319.88";"260";"5172";"4.81";"28.16";"3";"1";"0";"8";"N";"0.76";"None";"10.32";"3.93";"0.88";"2";"MOL";"0";"22";"3";"1";"0";"319.1815";"-1.27";"BASE";"C18H26ClN3";"CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12";"WHTVZRBIWZFKQO-UHFFFAOYSA-N"
"CHEMBL70418";"CLOBAZAM";"CLOBAZAM|COLBAZAM|FRISIUM|H 4723|H-4723|HR 376|HR-376|LM 2717|LM-2717|MYSTAN|NSC-336279|ONFI|PERIZAM|SYMPAZAN|TAPCLOB|URBADAN|Urbanyl";"Small molecule";"4.0";"300.75";"13";"58";"3.37";"40.62";"2";"0";"0";"1";"N";"0.76";"5.82";"None";"2.55";"0.97";"2";"MOL";"0";"21";"4";"0";"0";"300.0666";"-1.10";"ACID";"C16H13ClN2O2";"CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21";"CXOXHMZGEKVPMT-UHFFFAOYSA-N"
"CHEMBL1893913";"IODOCARB";"IODOCARB";"Small molecule";"2.0";"281.09";"14";"22";"1.91";"38.33";"2";"1";"0";"4";"N";"0.49";"None";"None";"2.54";"2.54";"0";"MOL";"0";"12";"3";"1";"0";"280.9913";"-0.62";"NEUTRAL";"C8H12INO2";"CCCCNC(=O)OCC#CI";"WYVVKGNFXHOCQV-UHFFFAOYSA-N"
"CHEMBL4297305";"NB-001";"HTS-09836|NB-001|NB001";"Small molecule";"3.0";"264.33";"1";"1";"0.16";"101.88";"7";"3";"0";"8";"N";"0.59";"None";"10.25";"-0.34";"-3.04";"2";"MOL";"0";"19";"7";"4";"0";"264.1699";"-0.48";"BASE";"C12H20N6O";"Nc1ncnc2c1ncn2CCNCCCCCO";"CVPTTZZCRDVGSU-UHFFFAOYSA-N"
"CHEMBL3833315";"ALUMINUM PHOSPHATE";"ALUMINIUM PHOSPHATE|ALUMINIUM PHOSPHATE GEL|ALUMINUM PHOSPHATE|ALUMINUM PHOSPHATE GEL|Phosphaljel";"Small molecule";"2.0";"121.95";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"1";"None";"None";"None";"None";"121.9350";"None";"None";"AlO4P";"O=P([O-])([O-])[O-].[Al+3]";"ILRRQNADMUWWFW-UHFFFAOYSA-K"
"CHEMBL2105006";"IODOL";"IODOL|IODOPYRROLE|NSC-36714";"Small molecule";"3.0";"570.67";"";"";"3.43";"15.79";"0";"1";"1";"0";"N";"0.46";"10.96";"None";"4.78";"4.78";"1";"MOL";"0";"9";"1";"1";"1";"570.6288";"-0.17";"NEUTRAL";"C4HI4N";"Ic1[nH]c(I)c(I)c1I";"VJOVAKSZILJDBB-UHFFFAOYSA-N"
"CHEMBL3989480";"MAGNESIUM CITRATE";"CITRAMAG|CITRIC ACID, MAGNESIUM SALT (2:3)|MAG CIT|MAG DIASPORAL 300|MAGCIT|MAGNESIUM CITRATE|NSC-83517";"Small molecule";"4.0";"451.11";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"449.9622";"None";"None";"C12H10Mg3O14";"O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Mg+2].[Mg+2].[Mg+2]";"PLSARIKBYIPYPF-UHFFFAOYSA-H"
"CHEMBL1201124";"KETOROLAC TROMETHAMINE";"ACULAR LS|ACULAR PRESERVATIVE FREE|ACUVAIL|Acular|DOLAC|KETOROLAC TROMETAMOL|KETOROLAC TROMETHAMINE|LIXIDOL|NSC-758637|SPRIX|TARASYN|Toradol";"Small molecule";"4.0";"376.41";"26";"44";"2.29";"59.30";"3";"1";"0";"3";"Y";"0.86";"3.84";"None";"2.28";"-0.96";"2";"MOL";"0";"19";"4";"1";"0";"255.0895";"-0.45";"ACID";"C19H24N2O6";"NC(CO)(CO)CO.O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O";"BWHLPLXXIDYSNW-UHFFFAOYSA-N"
"CHEMBL1186894";"AMRUBICIN";"AMRUBICIN";"Small molecule";"3.0";"483.47";"4";"12";"0.63";"176.61";"10";"5";"0";"3";"N";"0.33";"8.10";"7.02";"1.74";"1.81";"2";"MOL";"0";"35";"10";"6";"1";"483.1529";"1.51";"NEUTRAL";"C25H25NO9";"CC(=O)[C@]1(N)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](O)[C@H](O)CO2)C1)C(=O)c1ccccc1C3=O";"VJZITPJGSQKZMX-XDPRQOKASA-N"
"CHEMBL1707454";"SCARLET RED";"AKA501|BIEBRICH SCARLET RED|C.I. 26105|C.I. SOLVENT RED 24|CI 26105|CI-26105|GRASAL BRILLIANT RED B|NSC-10472|SCARLET RED|SOLVENT RED 24|SOLVENT RED 24 (SCARLET RED)|SUDAN IV";"Small molecule";"2.0";"380.45";"55";"55";"7.99";"69.67";"5";"1";"1";"4";"N";"0.36";"11.34";"0.43";"8.50";"8.50";"4";"MOL";"0";"29";"5";"1";"1";"380.1637";"-0.62";"NEUTRAL";"C24H20N4O";"Cc1ccccc1/N=N/c1ccc(/N=N/c2c(O)ccc3ccccc23)c(C)c1";"RCTGMCJBQGBLKT-PAMTUDGESA-N"
"CHEMBL1200322";"ESCITALOPRAM OXALATE";"CITALOPRAM OXALATE, (S)-|ESCITALOPRAM (AS OXALATE)|ESCITALOPRAM OXALATE|LU 26-054-0|LU-26-054-0|LU-26-054-O|Lexapro|NSC-758934";"Small molecule";"4.0";"414.43";"30";"49";"3.81";"36.26";"3";"0";"0";"5";"N";"0.84";"None";"9.78";"3.76";"1.41";"2";"MOL";"0";"24";"3";"0";"0";"324.1638";"-0.47";"BASE";"C22H23FN2O5";"CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21.O=C(O)C(=O)O";"KTGRHKOEFSJQNS-BDQAORGHSA-N"
"CHEMBL230006";"ENOXOLONE";"ENOXOLONE|GLYCYRRHETIC ACID|NSC-35347|NSC-35350|RHETINIC ACID|URALENIC ACID";"Small molecule";"2.0";"470.69";"139";"457";"6.41";"74.60";"3";"2";"1";"1";"N";"0.46";"4.44";"None";"6.03";"3.18";"0";"MOL";"0";"34";"4";"2";"1";"470.3396";"3.18";"ACID";"C30H46O4";"CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12";"MPDGHEJMBKOTSU-YKLVYJNSSA-N"
"CHEMBL1201066";"VENLAFAXINE HYDROCHLORIDE";"EFFEXOR XR|Effexor|NSC-745751|VENLAFAXINE (AS HYDROCHLORIDE)|VENLAFAXINE HCL|VENLAFAXINE HYDROCHLORIDE|WY-45,030|WY-45030";"Small molecule";"4.0";"313.87";"21";"59";"3.04";"32.70";"3";"1";"0";"5";"N";"0.90";"None";"8.91";"2.74";"1.22";"1";"MOL";"0";"20";"3";"1";"0";"277.2042";"0.13";"BASE";"C17H28ClNO2";"COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1.Cl";"QYRYFNHXARDNFZ-UHFFFAOYSA-N"
"CHEMBL803";"CYTARABINE";"ALEXAN|ALEXAN 100|ARA-C|ARA-CYTIDINE|ARABINOCYTOSINE|ARABINOSYL CYTOSINE|ARACYTIDINE|ARACYTIN|ARACYTINE|CYTARABINE|CYTARABINE LIPOSOME|CYTARABINOSIDE|CYTARABINUM|CYTOSAR|CYTOSAR-U|DEPOCYTE|Depocyt|NSC-287459|SPONGOCYTIDINE|Tarabine PFS|U 19920A|U-19,920|U-19920";"Small molecule";"4.0";"243.22";"851";"2380";"-2.56";"130.83";"8";"4";"0";"2";"N";"0.45";"12.55";"None";"-2.80";"-2.80";"1";"MOL";"0";"17";"8";"5";"0";"243.0855";"1.65";"NEUTRAL";"C9H13N3O5";"Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1";"UHDGCWIWMRVCDJ-CCXZUQQUSA-N"
"CHEMBL100259";"URIDINE";"1-.BETA.-D-RIBOFURANOSYLURACIL|NSC-20256|URACIL RIBOSIDE|URIDINE";"Small molecule";"3.0";"244.20";"38";"79";"-2.85";"124.78";"7";"4";"0";"2";"N";"0.44";"9.70";"None";"-2.42";"-2.42";"1";"MOL";"0";"17";"8";"4";"0";"244.0695";"1.49";"NEUTRAL";"C9H12N2O6";"O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1";"DRTQHJPVMGBUCF-XVFCMESISA-N"
